ID,Tipo,REF,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status da taxa","Classe de taxa","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vender individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de download","Dias para expirar o download","Produto ascendente","Produtos agrupados","Aumenta vendas","Venda cruzada","URL externa","Texto do botão",Posição,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2"
3697,variable,86886346,"Peep Toe Lame Preto",'-1,0,visible,"Peep Toe Divalesi confeccionado em lame preto. Salto de 11cm com pata de 2cm. Aplicação de laço em lame preto. Ref.: 86886346","Peep Toe Divalesi confeccionado em lame preto. Salto de 11cm com pata de 2cm. Aplicação de laço em lame preto. Ref.: 86886346",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 50%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/868-86346-lame-preto-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86346-lame-preto-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86346-lame-preto-3.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3698,variation,,"Peep Toe Lame Preto - 34",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"124,95","249,90",,,,,,,86886346,,,,,,2,Tamanho,34,,1
3699,variation,,"Peep Toe Lame Preto - 35",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"124,95","249,90",,,,,,,86886346,,,,,,3,Tamanho,35,,1
3700,variation,,"Peep Toe Lame Preto - 36",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"124,95","249,90",,,,,,,86886346,,,,,,4,Tamanho,36,,1
3701,variation,,"Peep Toe Lame Preto - 37",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"124,95","249,90",,,,,,,86886346,,,,,,5,Tamanho,37,,1
3702,variation,,"Peep Toe Lame Preto - 38",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"124,95","249,90",,,,,,,86886346,,,,,,6,Tamanho,38,,1
3703,variation,,"Peep Toe Lame Preto - 39",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"124,95","249,90",,,,,,,86886346,,,,,,7,Tamanho,39,,1
3712,variation,,"Peep Toe Lame Preto - 33",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"124,95","249,90",,,,,,,86886346,,,,,,1,Tamanho,33,,1
3721,variable,86886337,"Peep Toe Lantejoula Preto",'-1,0,visible,"Peep Toe confeccionado em lantejoula preto/prata e cetim preto. Salto de 11cm com pata de 2cm. Ref.: 86886337","Peep Toe Divalesi confeccionado em lantejoula preto/prata e cetim preto. Salto de 11cm com pata de 2cm. Ref.: 86886337",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 50%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/868-86337-lantejoula-preto-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86337-lantejoula-preto-3.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86337-lantejoula-preto-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3723,variation,,"Peep Toe Lantejoula Preto - 34",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"134,95","269,90",,,,,,,86886337,,,,,,4,Tamanho,34,,1
3724,variation,,"Peep Toe Lantejoula Preto - 35",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"134,95","269,90",,,,,,,86886337,,,,,,5,Tamanho,35,,1
3725,variation,,"Peep Toe Lantejoula Preto - 36",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"134,95","269,90",,,,,,,86886337,,,,,,6,Tamanho,36,,1
3726,variation,,"Peep Toe Lantejoula Preto - 37",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"134,95","269,90",,,,,,,86886337,,,,,,7,Tamanho,37,,1
3727,variation,,"Peep Toe Lantejoula Preto - 38",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"134,95","269,90",,,,,,,86886337,,,,,,8,Tamanho,38,,1
3745,variable,62262180,"Peep Toe Slingback Lantejoula Cobre/Dourada Cetim Sienna",'-1,0,visible,"Peep Toe Slingback Divalesi modelo chanel confeccionado em lantejoula cobre/dourada e cetim sienna. Salto de 8cm com pata de 2cm. Ref.: 62262180","Peep Toe Slingback Divalesi modelo chanel confeccionado em lantejoula cobre/dourada e cetim sienna. Salto de 8cm com pata de 2cm. Ref.: 62262180",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 50%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/622-62180-lantejoula-cobre-cetim-sienna-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/622-62180-lantejoula-cobre-cetim-sienna-3.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/622-62180-lantejoula-cobre-cetim-sienna-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3746,variation,,"Peep Toe Slingback Lantejoula Cobre/Dourada Cetim Sienna - 34",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"119,95","239,90",,,,,,,62262180,,,,,,2,Tamanho,34,,1
3747,variation,,"Peep Toe Slingback Lantejoula Cobre/Dourada Cetim Sienna - 35",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"119,95","239,90",,,,,,,62262180,,,,,,3,Tamanho,35,,1
3748,variation,,"Peep Toe Slingback Lantejoula Cobre/Dourada Cetim Sienna - 36",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"119,95","239,90",,,,,,,62262180,,,,,,4,Tamanho,36,,1
3749,variation,,"Peep Toe Slingback Lantejoula Cobre/Dourada Cetim Sienna - 37",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"119,95","239,90",,,,,,,62262180,,,,,,5,Tamanho,37,,1
3750,variation,,"Peep Toe Slingback Lantejoula Cobre/Dourada Cetim Sienna - 38",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"119,95","239,90",,,,,,,62262180,,,,,,6,Tamanho,38,,1
3751,variation,,"Peep Toe Slingback Lantejoula Cobre/Dourada Cetim Sienna - 39",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"119,95","239,90",,,,,,,62262180,,,,,,7,Tamanho,39,,1
3760,variable,86886338,"Peep Toe Toscana Preto",'-1,0,visible,"Peep Toe Divalesi confeccionado em toscana preto. Salto de 11cm com pata de 2cm. Aplicação de transfer jet. Ref.: 86886338","Peep Toe Divalesi confeccionado em toscana preto. Salto de 11cm com pata de 2cm. Aplicação de transfer jet. Ref.: 86886338",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 50%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/868-86338-toscana-preto-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86338-toscana-preto-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86338-toscana-preto-3.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3761,variation,,"Peep Toe Toscana Preto - 34",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"159,95","319,90",,,,,,,86886338,,,,,,1,Tamanho,34,,1
3762,variation,,"Peep Toe Toscana Preto - 35",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"159,95","319,90",,,,,,,86886338,,,,,,3,Tamanho,35,,1
3763,variation,,"Peep Toe Toscana Preto - 36",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"159,95","319,90",,,,,,,86886338,,,,,,6,Tamanho,36,,1
3764,variation,,"Peep Toe Toscana Preto - 37",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"159,95","319,90",,,,,,,86886338,,,,,,5,Tamanho,37,,1
3765,variation,,"Peep Toe Toscana Preto - 38",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"159,95","319,90",,,,,,,86886338,,,,,,6,Tamanho,38,,1
3766,variation,,"Peep Toe Toscana Preto - 39",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"159,95","319,90",,,,,,,86886338,,,,,,7,Tamanho,39,,1
3767,variation,,"Peep Toe Toscana Preto - 33",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"159,95","319,90",,,,,,,86886338,,,,,,2,Tamanho,33,,1
3776,variable,87686040,"Peep Toe Verniz Preto",'-1,0,visible,"Peep Toe confeccionado em verniz preto. Salto de 11cm com pata de 2cm. Ref.: 87686040","Peep Toe confeccionado em verniz preto. Salto de 11cm com pata de 2cm. Ref.: 87686040",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 30%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/876-86040-verniz-preto-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/876-86040-verniz-preto-3.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/876-86040-verniz-preto-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3785,variation,,"Peep Toe Verniz Preto - 34",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"153,93","219,90",,,,,,,87686040,,,,,,2,Tamanho,34,,1
3786,variation,,"Peep Toe Verniz Preto - 35",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"153,93","219,90",,,,,,,87686040,,,,,,3,Tamanho,35,,1
3787,variation,,"Peep Toe Verniz Preto - 36",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"153,93","219,90",,,,,,,87686040,,,,,,4,Tamanho,36,,1
3788,variation,,"Peep Toe Verniz Preto - 37",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"153,93","219,90",,,,,,,87686040,,,,,,5,Tamanho,37,,1
3789,variation,,"Peep Toe Verniz Preto - 38",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"153,93","219,90",,,,,,,87686040,,,,,,6,Tamanho,38,,1
3790,variation,,"Peep Toe Verniz Preto - 39",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"153,93","219,90",,,,,,,87686040,,,,,,7,Tamanho,39,,1
3791,variation,,"Peep Toe Verniz Preto - 40",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"153,93","219,90",,,,,,,87686040,,,,,,8,Tamanho,40,,1
3793,variable,86886335,"Peep Toe Brilhante Champanhe",'-1,0,visible,"Peep Toe Divalesi confeccionado em brilhante champanhe. Salto de 11cm com pata de 2cm. Aplicação de enfeite em ouro cristal. Ref.: 86886335","Peep Toe Divalesi confeccionado em brilhante champanhe. Salto de 11cm com pata de 2cm. Aplicação de enfeite em ouro cristal. Ref.: 86886335",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 40%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/868-86335-brilhante-champanhe-3.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86335-brilhante-champanhe-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86335-brilhante-champanhe-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3794,variation,,"Peep Toe Brilhante Champanhe - 33",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"191,94","319,90",,,,,,,86886335,,,,,,2,Tamanho,33,,1
3795,variation,,"Peep Toe Brilhante Champanhe - 34",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"191,94","319,90",,,,,,,86886335,,,,,,3,Tamanho,34,,1
3796,variation,,"Peep Toe Brilhante Champanhe - 35",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"191,94","319,90",,,,,,,86886335,,,,,,4,Tamanho,35,,1
3797,variation,,"Peep Toe Brilhante Champanhe - 36",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"191,94","319,90",,,,,,,86886335,,,,,,5,Tamanho,36,,1
3798,variation,,"Peep Toe Brilhante Champanhe - 37",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,"191,94","319,90",,,,,,,86886335,,,,,,6,Tamanho,37,,1
3799,variation,,"Peep Toe Brilhante Champanhe - 38",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"191,94","319,90",,,,,,,86886335,,,,,,7,Tamanho,38,,1
3800,variation,,"Peep Toe Brilhante Champanhe - 39",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"191,94","319,90",,,,,,,86886335,,,,,,8,Tamanho,39,,1
3823,variable,62262183,"Peep Toe Slingback Couro Nobuck Magenta",'-1,0,visible,"Peep toe modelo chanel confeccionado em couro nobuck magenta. Salto de 8cm com pata de 1cm. Ref.: 62262183","Peep Toe Slingback modelo chanel confeccionado em couro nobuck magenta. Salto de 8cm com pata de 1cm. Ref.: 62262183",,,taxable,,1,,,0,0,,,,,0,,,,"Liquida Verão 40%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/622-62183-nobuck-magenta-3.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/622-62183-nobuck-magenta-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/622-62183-nobuck-magenta-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3824,variation,,"Peep Toe Slingback Couro Nobuck Magenta - 34",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"143,94","239,90",,,,,,,62262183,,,,,,2,Tamanho,34,,1
3825,variation,,"Peep Toe Slingback Couro Nobuck Magenta - 35",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"143,94","239,90",,,,,,,62262183,,,,,,3,Tamanho,35,,1
3826,variation,,"Peep Toe Slingback Couro Nobuck Magenta - 36",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"143,94","239,90",,,,,,,62262183,,,,,,4,Tamanho,36,,1
3827,variation,,"Peep Toe Slingback Couro Nobuck Magenta - 37",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,"143,94","239,90",,,,,,,62262183,,,,,,5,Tamanho,37,,1
3828,variation,,"Peep Toe Slingback Couro Nobuck Magenta - 38",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"143,94","239,90",,,,,,,62262183,,,,,,6,Tamanho,38,,1
3829,variation,,"Peep Toe Slingback Couro Nobuck Magenta - 39",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"143,94","239,90",,,,,,,62262183,,,,,,7,Tamanho,39,,1
3830,variable,86886334,"Sandália Cetim Cereja",'-1,0,visible,"Sandália Divalesi confeccionada em cetim cereja. Salto de 11cm com pata de 2cm. Ref.: 86886334","Sandália Divalesi confeccionada em cetim cereja. Salto de 11cm com pata de 2cm. Ref.: 86886334",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 30%, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/868-86334-cetim-cereja-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86334-cetim-cereja-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86334-cetim-cereja-3.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3831,variation,,"Sandália Cetim Cereja - 33",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"181,93","259,90",,,,,,,86886334,,,,,,1,Tamanho,33,,1
3832,variation,,"Sandália Cetim Cereja - 34",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"181,93","259,90",,,,,,,86886334,,,,,,2,Tamanho,34,,1
3833,variation,,"Sandália Cetim Cereja - 35",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"181,93","259,90",,,,,,,86886334,,,,,,3,Tamanho,35,,1
3834,variation,,"Sandália Cetim Cereja - 36",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"181,93","259,90",,,,,,,86886334,,,,,,4,Tamanho,36,,1
3835,variation,,"Sandália Cetim Cereja - 37",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"181,93","259,90",,,,,,,86886334,,,,,,5,Tamanho,37,,1
3836,variation,,"Sandália Cetim Cereja - 38",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"181,93","259,90",,,,,,,86886334,,,,,,6,Tamanho,38,,1
3837,variation,,"Sandália Cetim Cereja - 39",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"181,93","259,90",,,,,,,86886334,,,,,,7,Tamanho,39,,1
3838,variation,,"Sandália Cetim Cereja - 40",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"181,93","259,90",,,,,,,86886334,,,,,,8,Tamanho,40,,1
3878,variable,86886040,"Peep Toe Brilhante Champanhe",'-1,0,visible,"Peep Toe Divalesi confeccionado em brilhante champanhe. Salto de 11cm com pata de 2cm. Ref.: 86886040","Peep Toe Divalesi confeccionado em brilhante champanhe. Salto de 11cm com pata de 2cm. Ref.: 86886040",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 20%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/868-86040-brilhante-champanhe-1.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86040-brilhante-champanhe-2.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3879,variation,,"Peep Toe Brilhante Champanhe - 34",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040,,,,,,2,Tamanho,34,,1
3880,variation,,"Peep Toe Brilhante Champanhe - 35",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040,,,,,,3,Tamanho,35,,1
3881,variation,,"Peep Toe Brilhante Champanhe - 36",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040,,,,,,4,Tamanho,36,,1
3882,variation,,"Peep Toe Brilhante Champanhe - 37",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040,,,,,,5,Tamanho,37,,1
3883,variation,,"Peep Toe Brilhante Champanhe - 38",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040,,,,,,6,Tamanho,38,,1
3891,variation,,"Peep Toe Brilhante Champanhe - 39",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040,,,,,,7,Tamanho,39,,1
3892,variable,86886040-1,"Peep Toe Brilhante Prata",'-1,0,visible,"Peep Toe Divalesi confeccionado em brilhante prata. Salto de 11cm com pata de 2cm. Ref.: 86886040-1","Peep Toe Divalesi confeccionado em brilhante prata. Salto de 11cm com pata de 2cm. Ref.: 86886040-1",,,taxable,,1,,,0,0,,,,,0,,,,"Festa, Liquida Verão 20%, Peep Toe, Todos",,,"https://divalesi.com.br/wp-content/uploads/2018/08/868-86040-brilhante-prata-2.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86040-brilhante-prata-3.jpg, https://divalesi.com.br/wp-content/uploads/2018/08/868-86040-brilhante-prata-1.jpg",,,,,,,,,0,Tamanho,"33, 34, 35, 36, 37, 38, 39, 40",1,1
3893,variation,,"Peep Toe Brilhante Prata - 34",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040-1,,,,,,2,Tamanho,34,,1
3894,variation,,"Peep Toe Brilhante Prata - 35",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040-1,,,,,,3,Tamanho,35,,1
3895,variation,,"Peep Toe Brilhante Prata - 36",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,"199,92","249,90",,,,,,,86886040-1,,,,,,4,Tamanho,36,,1
